N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
36015;11/28/17 12:41:40 PM;27.333;71.9;0;335.5;0.76;2.77
36016;11/28/17 12:51:40 PM;27.186;72.1;0;345.4;0.5;2.27
36017;11/28/17 01:01:40 PM;26.916;72.2;0;294.8;0.76;2.77
36018;11/28/17 01:11:40 PM;26.965;72.4;0;221.8;0.76;2.52
36019;11/28/17 01:21:40 PM;27.85;71.9;0;272.4;0.5;2.27
36020;11/28/17 01:31:40 PM;27.505;70.5;0;249.9;0.76;3.27
36021;11/28/17 01:41:40 PM;27.776;70.7;0;186.7;0.76;3.02
36022;11/28/17 01:51:40 PM;27.677;70.7;0;186.7;0.76;3.27
36023;11/28/17 02:01:40 PM;27.579;69.9;0;207.8;1.01;5.04
36024;11/28/17 02:11:40 PM;28.245;69.7;0;297.6;1.26;4.78
36025;11/28/17 02:21:40 PM;28.171;68.6;0;296.2;1.26;3.53
36026;11/28/17 02:31:40 PM;28.023;68.3;0;314.5;1.01;3.53
36027;11/28/17 02:41:40 PM;27.579;68.4;0;189.5;2.01;5.04
36028;11/28/17 02:51:40 PM;27.776;69.2;0;231.6;1.51;5.04
36029;11/28/17 03:01:40 PM;27.087;69.4;0;223.2;1.76;5.54
36030;11/28/17 03:11:40 PM;27.407;70.5;0;168.5;1.76;5.29
36031;11/28/17 03:21:40 PM;27.358;70.3;0;162.9;1.76;4.78
36032;11/28/17 03:31:40 PM;27.801;70;0;230.2;1.26;4.03
36033;11/28/17 03:41:40 PM;27.407;69.5;0;169.9;2.52;5.54
36034;11/28/17 03:51:40 PM;27.727;69.6;0;279.4;1.01;3.27
36035;11/28/17 04:01:40 PM;27.653;69.3;0;321.5;1.26;2.77
36036;11/28/17 04:11:40 PM;27.554;69.6;0;304.7;1.26;4.03
36037;11/28/17 04:21:40 PM;27.579;70.1;0;299;1.26;3.27
36038;11/28/17 04:31:40 PM;27.382;70.4;0;241.5;1.26;3.53
36039;11/28/17 04:41:40 PM;27.604;70.7;0;185.3;0.5;3.27
36040;11/28/17 04:51:40 PM;27.924;69.7;0;212;0;2.27
36041;11/28/17 05:01:40 PM;27.014;70.2;0;179.7;1.26;4.03
36042;11/28/17 05:11:40 PM;27.308;71.2;0;181.1;1.01;3.27
36043;11/28/17 05:21:40 PM;27.186;70.6;0;175.5;0.5;2.52
36044;11/28/17 05:31:40 PM;26.671;71.7;0;256.9;1.01;2.52
36045;11/28/17 05:41:40 PM;26.598;73.2;0;251.3;1.01;3.53
36046;11/28/17 05:51:40 PM;26.5;73.5;0;269.6;1.26;4.53
36047;11/28/17 06:01:40 PM;26.402;73.3;0;209.2;1.01;3.53
36048;11/28/17 06:11:40 PM;26.378;73.5;0;210.6;1.01;4.53
36049;11/28/17 06:21:40 PM;26.207;74.1;0;212;1.26;4.03
36050;11/28/17 06:31:40 PM;26.085;74.5;0;199.4;1.01;4.53
36051;11/28/17 06:41:40 PM;25.623;75.9;0;179.7;1.01;3.78
36052;11/28/17 06:51:40 PM;25.501;77.6;0;199.4;1.01;3.27
36053;11/28/17 07:01:40 PM;25.38;78.4;0;189.5;1.01;3.53
36054;11/28/17 07:11:40 PM;24.968;79.3;0;193.7;1.26;4.03
36055;11/28/17 07:21:40 PM;24.823;80.4;0;190.9;1.26;3.78
36056;11/28/17 07:31:40 PM;24.798;80.9;0;176.9;1.26;3.78
36057;11/28/17 07:41:40 PM;24.75;81.1;0;188.1;1.01;4.03
36058;11/28/17 07:51:40 PM;24.605;81.2;0;185.3;1.26;3.78
36059;11/28/17 08:01:40 PM;24.436;81.8;0;183.9;1.26;3.78
36060;11/28/17 08:11:40 PM;24.46;82.4;0;203.6;1.26;3.78
36061;11/28/17 08:21:40 PM;24.243;82.3;0;193.7;1.51;5.54
36062;11/28/17 08:31:40 PM;24.05;83;0;193.7;1.51;5.29
36063;11/28/17 08:41:40 PM;24.026;83.7;0;200.8;1.51;4.03
36064;11/28/17 08:51:40 PM;23.905;83.7;0;178.3;1.26;3.53
36065;11/28/17 09:01:40 PM;23.857;82.5;0;200.8;1.51;5.54
36066;11/28/17 09:11:40 PM;23.785;81.2;0;188.1;1.51;4.78
36067;11/28/17 09:21:40 PM;23.617;80.4;0;206.4;1.51;4.53
36068;11/28/17 09:31:40 PM;23.424;80.5;0;203.6;1.51;4.78
36069;11/28/17 09:41:40 PM;23.184;80.8;0;207.8;1.76;5.79
36070;11/28/17 09:51:40 PM;23.256;81.2;0;199.4;1.26;3.53
36071;11/28/17 10:01:40 PM;22.872;81.4;0;196.5;1.51;4.78
36072;11/28/17 10:11:40 PM;22.848;81.9;0;196.5;1.51;5.54
36073;11/28/17 10:21:40 PM;22.848;81.9;0;203.6;1.26;4.78
36074;11/28/17 10:31:40 PM;22.729;82;0;196.5;1.51;5.04
36075;11/28/17 10:41:40 PM;22.633;82.3;0;212;1.76;5.79
36076;11/28/17 10:51:40 PM;22.489;82.5;0;203.6;1.76;5.54
36077;11/28/17 11:01:40 PM;22.369;82.9;0;209.2;1.76;6.04
36078;11/28/17 11:11:40 PM;22.298;83.3;0;212;1.76;4.28
36079;11/28/17 11:21:40 PM;22.25;83.5;0;212;1.51;4.78
36080;11/28/17 11:31:40 PM;22.13;83.6;0;205;1.51;4.78
36081;11/28/17 11:41:40 PM;22.25;83.8;0;202.2;1.26;4.53
36082;11/28/17 11:51:40 PM;22.154;83.8;0;181.1;1.26;4.53
36083;11/29/17 12:01:40 AM;22.13;83.9;0;206.4;1.51;5.04
36084;11/29/17 12:11:40 AM;21.915;84;0;199.4;1.76;4.53
36085;11/29/17 12:21:40 AM;21.891;84.5;0;205;1.76;5.29
36086;11/29/17 12:31:40 AM;22.178;84.6;0;216.2;1.26;4.03
36087;11/29/17 12:41:40 AM;22.13;84.2;0;202.2;1.26;4.78
36088;11/29/17 12:51:40 AM;21.987;84.2;0;202.2;1.51;4.53
36089;11/29/17 01:01:40 AM;21.963;84.4;0;207.8;0.76;3.02
36090;11/29/17 01:11:40 AM;21.915;84.5;0;221.8;0.5;3.78
36091;11/29/17 01:21:40 AM;21.867;84.5;0;168.5;0.76;3.53
36092;11/29/17 01:31:40 AM;22.226;84.7;0;283.6;0.76;3.53
36093;11/29/17 01:41:40 AM;22.011;84.3;0;207.8;1.01;5.04
36094;11/29/17 01:51:40 AM;22.345;84.2;0;168.5;0.25;2.27
36095;11/29/17 02:01:40 AM;22.202;83.8;0;109.5;0.5;2.27
36096;11/29/17 02:11:40 AM;22.25;83.9;0;133.4;0.76;3.02
36097;11/29/17 02:21:40 AM;22.154;83.8;0;112.3;0.76;2.27
36098;11/29/17 02:31:40 AM;22.082;84;0;105.3;0.76;2.77
36099;11/29/17 02:41:40 AM;22.106;84;0;106.7;0.76;2.27
36100;11/29/17 02:51:40 AM;22.13;84;0;116.5;0.76;3.27
36101;11/29/17 03:01:40 AM;22.058;84.1;0;179.7;0.76;2.77
36102;11/29/17 03:11:40 AM;21.891;84.3;0;219;1.51;5.04
36103;11/29/17 03:21:40 AM;21.819;84.8;0;175.5;1.26;3.78
36104;11/29/17 03:31:40 AM;21.676;84.9;0;186.7;1.26;4.03
36105;11/29/17 03:41:40 AM;21.724;85.2;0;192.3;1.26;4.28
36106;11/29/17 03:51:40 AM;21.772;85.1;0;220.4;1.01;4.28
36107;11/29/17 04:01:40 AM;21.843;84.8;0;213.4;0.76;4.03
36108;11/29/17 04:11:40 AM;21.867;84.8;0;205;0.5;2.52
36109;11/29/17 04:21:40 AM;21.795;84.8;0;205;0.5;1.76
36110;11/29/17 04:31:40 AM;21.987;84.8;0;214.8;0;2.01
36111;11/29/17 04:41:40 AM;21.795;84.7;0;212;0.25;2.01
36112;11/29/17 04:51:40 AM;21.795;85;0;200.8;0.76;2.52
36113;11/29/17 05:01:40 AM;21.748;85.2;0;213.4;0.76;3.02
36114;11/29/17 05:11:40 AM;21.819;85.3;0;200.8;1.01;3.78
36115;11/29/17 05:21:40 AM;21.604;85.4;0;202.2;0.76;3.78
36116;11/29/17 05:31:40 AM;21.652;85.9;0;188.1;1.01;3.53
36117;11/29/17 05:41:40 AM;21.581;86.2;0;205;1.01;4.03
36118;11/29/17 05:51:40 AM;21.509;86.5;0;207.8;1.01;3.53
36119;11/29/17 06:01:40 AM;21.509;87;0;223.2;0.5;2.27
36120;11/29/17 06:11:40 AM;21.485;87.1;0;209.2;0.25;1.26
36121;11/29/17 06:21:40 AM;21.533;87.2;0;213.4;0.25;2.01
36122;11/29/17 06:31:40 AM;21.748;87.2;0;202.2;0.76;3.02
36123;11/29/17 06:41:40 AM;21.628;86.8;0;206.4;1.01;3.53
36124;11/29/17 06:51:40 AM;21.795;86.7;0;209.2;1.01;3.53
36125;11/29/17 07:01:40 AM;21.819;86.5;0;202.2;0.5;2.77
36126;11/29/17 07:11:40 AM;21.891;86.4;0;217.6;0.76;2.27
36127;11/29/17 07:21:40 AM;21.843;86.5;0;202.2;0.5;2.77
36128;11/29/17 07:31:40 AM;22.321;86.6;0;207.8;1.01;4.03
36129;11/29/17 07:41:40 AM;22.968;85.7;0;179.7;0.5;2.27
36130;11/29/17 07:51:40 AM;23.112;84.6;0;219;0.5;3.02
36131;11/29/17 08:01:40 AM;23.4;84.2;0;205;1.01;3.53
36132;11/29/17 08:11:40 AM;23.833;83.3;0;205;1.76;4.28
36133;11/29/17 08:21:40 AM;24.895;81.8;0;175.5;0.76;4.53
36134;11/29/17 08:31:40 AM;24.171;79.3;0;181.1;1.01;3.02
36135;11/29/17 08:41:40 AM;23.472;81;0;188.1;1.51;3.53
36136;11/29/17 08:51:40 AM;24.195;82.1;0;207.8;1.51;5.54
36137;11/29/17 09:01:40 AM;24.653;80.9;0;209.2;1.26;4.53
36138;11/29/17 09:11:40 AM;25.162;79.5;0;205;1.26;3.78
36139;11/29/17 09:21:40 AM;25.598;78.5;0;200.8;1.26;4.28
36140;11/29/17 09:31:40 AM;25.72;77;0;200.8;1.51;4.78
36141;11/29/17 09:41:40 AM;26.524;76.5;0;192.3;1.51;4.53
36142;11/29/17 09:51:40 AM;27.136;74.5;0;195.1;1.26;3.78
36143;11/29/17 10:01:40 AM;27.333;72.7;0;185.3;1.26;3.78
36144;11/29/17 10:11:40 AM;27.407;71.1;0;190.9;1.01;3.53
36145;11/29/17 10:21:40 AM;26.72;72;0;182.5;1.26;3.78
36146;11/29/17 10:31:40 AM;26.573;72.7;0;185.3;1.76;4.53
36147;11/29/17 10:41:40 AM;26.989;72.1;0;189.5;1.26;3.53
36148;11/29/17 10:51:40 AM;27.431;71.4;0;182.5;0.76;3.02
36149;11/29/17 11:01:40 AM;27.456;71;0;172.7;1.26;3.27
36150;11/29/17 11:11:40 AM;27.702;70.3;0;186.7;1.01;2.27
36151;11/29/17 11:21:40 AM;27.801;69.1;0;190.9;1.26;4.28
36152;11/29/17 11:31:40 AM;28.667;67.9;0;188.1;0.76;2.27
36153;11/29/17 11:41:40 AM;29.414;66.5;0;198;0.76;3.78
36154;11/29/17 11:51:40 AM;30.469;64.2;0;237.3;0.5;3.27
36155;11/29/17 12:01:40 PM;29.565;63.3;0;179.7;0.5;2.52
36156;11/29/17 12:11:40 PM;29.365;64.2;0;223.2;0.76;3.27
36157;11/29/17 12:21:40 PM;28.171;65.5;0;178.3;1.76;4.28
36158;11/29/17 12:31:40 PM;28.221;68.2;0;178.3;1.76;4.78
36159;11/29/17 12:41:40 PM;28.568;67.4;0;301.8;1.76;5.29
36160;11/29/17 12:51:40 PM;28.394;66.9;0;189.5;1.76;5.29
36161;11/29/17 01:01:40 PM;28.32;68.1;0;179.7;2.01;6.3
36162;11/29/17 01:11:40 PM;28.816;67.4;0;244.3;1.51;6.3
36163;11/29/17 01:21:40 PM;29.14;67.3;0;279.4;1.76;4.78
36164;11/29/17 01:31:40 PM;28.667;67.1;0;317.3;1.76;6.04
36165;11/29/17 01:41:40 PM;29.315;66.7;0;327.1;1.51;4.78
36166;11/29/17 01:51:40 PM;29.165;66.4;0;282.2;1.76;5.04
36167;11/29/17 02:01:40 PM;29.89;66.5;0;314.5;1.51;4.53
36168;11/29/17 02:11:40 PM;29.615;65.4;0;289.2;1.76;4.53
36169;11/29/17 02:21:40 PM;30.798;65;0;258.3;1.51;4.78
36170;11/29/17 02:31:40 PM;29.54;63.9;0;167.1;1.76;5.54
36171;11/29/17 02:41:40 PM;29.59;65.5;0;219;1.76;5.04
36172;11/29/17 02:51:40 PM;29.115;66.1;0;304.7;2.01;6.55
36173;11/29/17 03:01:40 PM;28.369;67.4;0;303.2;1.51;4.03
36174;11/29/17 03:11:40 PM;28.543;68.2;0;286.4;1.76;5.04
36175;11/29/17 03:21:40 PM;28.468;68.8;0;238.7;2.27;6.04
36176;11/29/17 03:31:40 PM;28.295;69;0;182.5;2.52;5.79
36177;11/29/17 03:41:40 PM;28.369;69.1;0;205;1.76;5.04
36178;11/29/17 03:51:40 PM;27.727;69.5;0;193.7;2.27;5.29
36179;11/29/17 04:01:40 PM;28.394;69.8;0;205;1.76;5.54
36180;11/29/17 04:11:40 PM;28.023;70.1;0;172.7;2.52;6.8
36181;11/29/17 04:21:40 PM;27.801;71.1;0;186.7;2.77;7.05
36182;11/29/17 04:31:40 PM;27.899;70.5;0;190.9;2.01;6.04
36183;11/29/17 04:41:40 PM;28.419;71.5;0;165.7;2.27;6.3
36184;11/29/17 04:51:40 PM;27.505;70.4;0;205;1.76;5.54
36185;11/29/17 05:01:40 PM;27.259;72.4;0;186.7;2.01;4.78
36186;11/29/17 05:11:40 PM;27.259;72.5;0;207.8;1.51;5.04
36187;11/29/17 05:21:40 PM;27.136;71.8;0;169.9;2.01;4.53
36188;11/29/17 05:31:40 PM;26.891;72.9;0;189.5;2.01;5.29
36189;11/29/17 05:41:40 PM;26.598;74.6;0;174.1;2.27;5.54
36190;11/29/17 05:51:40 PM;26.622;75.1;0;200.8;1.01;4.78
36191;11/29/17 06:01:40 PM;26.182;76.6;0;193.7;1.76;4.53
36192;11/29/17 06:11:40 PM;26.036;78;0;175.5;1.76;5.29
36193;11/29/17 06:21:40 PM;26.085;77.1;0;190.9;2.01;5.54
36194;11/29/17 06:31:40 PM;26.134;74.3;0;192.3;1.26;5.04
36195;11/29/17 06:41:40 PM;25.695;75.8;0;179.7;2.01;5.04
36196;11/29/17 06:51:40 PM;25.72;77.9;0;199.4;1.76;5.29
36197;11/29/17 07:01:40 PM;25.283;78.9;0;181.1;2.52;5.54
36198;11/29/17 07:11:40 PM;25.283;80.4;0;183.9;2.27;5.04
36199;11/29/17 07:21:40 PM;25.137;81.1;0;181.1;2.27;5.04
36200;11/29/17 07:31:40 PM;24.992;81.8;0;182.5;1.76;4.78
36201;11/29/17 07:41:40 PM;25.137;81.7;0;179.7;2.01;6.3
36202;11/29/17 07:51:40 PM;24.992;81.2;0;182.5;2.77;7.05
36203;11/29/17 08:01:40 PM;25.089;81.4;0;189.5;2.01;5.79
36204;11/29/17 08:11:40 PM;24.968;80.3;0;192.3;1.76;5.54
36205;11/29/17 08:21:40 PM;24.677;77.6;0;207.8;2.01;5.04
36206;11/29/17 08:31:40 PM;24.774;77.5;0;195.1;1.26;4.53
36207;11/29/17 08:41:40 PM;24.46;77.4;0;199.4;1.76;5.54
36208;11/29/17 08:51:40 PM;23.978;78.5;0;212;2.01;5.04
36209;11/29/17 09:01:40 PM;23.978;79.8;0;210.6;2.27;5.79
36210;11/29/17 09:11:40 PM;23.761;80.2;0;192.3;1.26;4.03
36211;11/29/17 09:21:40 PM;23.617;80.6;0;190.9;1.51;5.04
36212;11/29/17 09:31:40 PM;23.521;81;0;212;1.26;4.78
36213;11/29/17 09:41:40 PM;23.184;81.6;0;206.4;2.01;5.54
36214;11/29/17 09:51:40 PM;23.304;82.2;0;179.7;1.76;6.3
36215;11/29/17 10:01:40 PM;23.472;82;0;160;1.26;4.28
36216;11/29/17 10:11:40 PM;23.328;81.9;0;136.2;1.01;4.28
36217;11/29/17 10:21:40 PM;23.376;82.1;0;127.8;1.01;2.52
36218;11/29/17 10:31:40 PM;23.352;81.9;0;103.9;0.76;3.02
36219;11/29/17 10:41:40 PM;23.136;82.3;0;113.7;0.76;2.77
36220;11/29/17 10:51:40 PM;23.064;82.7;0;133.4;0.76;2.52
36221;11/29/17 11:01:40 PM;22.896;83;0;199.4;1.26;3.78
36222;11/29/17 11:11:40 PM;22.92;83.5;0;202.2;1.26;4.78
36223;11/29/17 11:21:40 PM;23.16;83.6;0;126.4;0.76;2.77
36224;11/29/17 11:31:40 PM;22.992;82.9;0;113.7;1.01;3.78
36225;11/29/17 11:41:40 PM;23.04;82.9;0;101.1;1.01;2.52
36226;11/29/17 11:51:40 PM;22.8;82.5;0;160;0.76;3.27
36227;11/30/17 12:01:40 AM;22.848;82.5;0;162.9;0.25;2.52
36228;11/30/17 12:11:40 AM;22.872;82.4;0;158.6;0.5;2.77
36229;11/30/17 12:21:40 AM;22.92;82;0;133.4;0.5;3.27
36230;11/30/17 12:31:40 AM;22.848;81.9;0;189.5;0.5;2.77
36231;11/30/17 12:41:40 AM;22.896;82;0;206.4;0.25;2.01
36232;11/30/17 12:51:40 AM;22.824;81.8;0;217.6;0;1.76
36233;11/30/17 01:01:40 AM;22.992;82;0;210.6;0;1.26
36234;11/30/17 01:11:40 AM;22.705;82;0;209.2;0;1.26
36235;11/30/17 01:21:40 AM;22.585;82.6;0;196.5;0.25;2.27
36236;11/30/17 01:31:40 AM;22.561;83;0;188.1;0;1.26
36237;11/30/17 01:41:40 AM;22.489;83.2;0;182.5;0.25;1.76
36238;11/30/17 01:51:40 AM;22.489;83.4;0;185.3;0;1.51
36239;11/30/17 02:01:40 AM;22.369;83.6;0;207.8;0.25;1.76
36240;11/30/17 02:11:40 AM;22.345;84;0;209.2;0;1.51
36241;11/30/17 02:21:40 AM;22.202;84.2;0;172.7;0.5;2.01
36242;11/30/17 02:31:40 AM;22.25;84.4;0;185.3;0.5;2.01
36243;11/30/17 02:41:40 AM;22.25;84.4;0;190.9;0.76;2.01
36244;11/30/17 02:51:40 AM;22.298;84.4;0;182.5;0.5;1.76
36245;11/30/17 03:01:40 AM;22.321;84.3;0;178.3;0;1.51
36246;11/30/17 03:11:40 AM;22.274;84.4;0;188.1;0.76;2.52
36247;11/30/17 03:21:40 AM;22.226;84.5;0;186.7;0.5;2.27
36248;11/30/17 03:31:40 AM;22.154;84.7;0;192.3;0.5;2.01
36249;11/30/17 03:41:40 AM;22.202;84.8;0;181.1;0.5;2.52
36250;11/30/17 03:51:40 AM;22.226;85;0;175.5;0.5;2.01
36251;11/30/17 04:01:40 AM;22.226;85.3;0;169.9;0.5;2.52
36252;11/30/17 04:11:40 AM;22.298;85.5;0;189.5;0.25;2.27
36253;11/30/17 04:21:40 AM;22.202;85.5;0;196.5;0.25;2.52
36254;11/30/17 04:31:40 AM;22.202;85.6;0;193.7;0.5;2.52
36255;11/30/17 04:41:40 AM;22.034;85.8;0;192.3;0.25;2.01
36256;11/30/17 04:51:40 AM;22.011;86;0;189.5;0.5;2.27
36257;11/30/17 05:01:40 AM;21.987;86.5;0;188.1;0.5;2.52
36258;11/30/17 05:11:40 AM;21.891;86.8;0;200.8;0.25;2.01
36259;11/30/17 05:21:40 AM;21.819;87.2;0;182.5;0.5;2.27
36260;11/30/17 05:31:40 AM;21.795;87.6;0;195.1;0.5;2.27
36261;11/30/17 05:41:40 AM;21.748;87.9;0;202.2;0.5;2.52
36262;11/30/17 05:51:40 AM;21.7;88.1;0;189.5;0.5;2.01
36263;11/30/17 06:01:40 AM;21.7;88.3;0;192.3;0.76;2.27
36264;11/30/17 06:11:40 AM;21.819;88.4;0;206.4;0.5;3.02
36265;11/30/17 06:21:40 AM;21.843;88.5;0;195.1;0.25;2.27
36266;11/30/17 06:31:40 AM;21.915;88.4;0;210.6;0.5;2.27
36267;11/30/17 06:41:40 AM;22.298;88.3;0;210.6;0;1.01
36268;11/30/17 06:51:40 AM;22.872;87.7;0;210.6;0;0.5
36269;11/30/17 07:01:40 AM;23.136;86.4;0;210.6;0;0.5
36270;11/30/17 07:11:40 AM;23.28;84.8;0;210.6;0;0.5
36271;11/30/17 07:21:40 AM;23.472;83.7;0;210.6;0;0.5
36272;11/30/17 07:31:40 AM;23.569;82.8;0;210.6;0;0.25
36273;11/30/17 07:41:40 AM;23.328;82.4;0;207.8;0;1.01
36274;11/30/17 07:51:40 AM;23.448;82.7;0;198;0;1.01
36275;11/30/17 08:01:40 AM;23.472;82.6;0;189.5;0.25;1.26
36276;11/30/17 08:11:40 AM;24.267;82.1;0;181.1;0;0.76
36277;11/30/17 08:21:40 AM;25.137;80.8;0;133.4;0;1.01
36278;11/30/17 08:31:40 AM;25.987;78.5;0;85.6;0;1.01
36279;11/30/17 08:41:40 AM;26.134;76.3;0;339.7;0.25;1.51
36280;11/30/17 08:51:40 AM;26.353;74.8;0;7;0.25;1.76
36281;11/30/17 09:01:40 AM;27.161;73.9;0;328.5;0;1.26
36282;11/30/17 09:11:40 AM;27.161;73.4;0;335.5;0.25;1.26
36283;11/30/17 09:21:40 AM;27.407;72.5;0;14;0.25;2.01
36284;11/30/17 09:31:40 AM;27.136;72.3;0;322.9;0.5;2.27
36285;11/30/17 09:41:40 AM;28.518;71.1;0;301.8;0.25;1.51
36286;11/30/17 09:51:40 AM;28.916;69;0;262.5;0.25;1.76
36287;11/30/17 10:01:40 AM;30.343;67.4;0;334.1;0;2.27
36288;11/30/17 10:11:40 AM;30.217;65;0;271;0;1.26
36289;11/30/17 10:21:40 AM;28.468;64.6;0;276.6;0.25;2.52
36290;11/30/17 10:31:40 AM;29.991;68.8;0;84.2;0.25;2.27
36291;11/30/17 10:41:40 AM;30.646;64.6;0;207.8;0;1.01
36292;11/30/17 10:51:40 AM;29.365;62.8;0;70.2;0.5;2.52
36293;11/30/17 11:01:40 AM;29.69;66.1;0;54.8;0.76;2.52
36294;11/30/17 11:11:40 AM;29.315;65.5;0;36.5;1.01;3.02
36295;11/30/17 11:21:40 AM;29.79;64.7;0;8.4;0.76;2.52
36296;11/30/17 11:31:40 AM;29.89;64;0;32.3;1.01;2.52
36297;11/30/17 11:41:40 AM;29.89;63.1;0;39.3;0.76;2.77
36298;11/30/17 11:51:40 AM;29.916;62.8;0;37.9;1.51;4.28
36299;11/30/17 12:01:40 PM;30.369;62.8;0;303.2;1.26;3.27
36300;11/30/17 12:11:40 PM;30.217;62.5;0;289.2;1.26;3.78
36301;11/30/17 12:21:40 PM;30.167;62.6;0;308.9;1.01;3.53
36302;11/30/17 12:31:40 PM;30.646;62.4;0;318.7;1.26;3.27
36303;11/30/17 12:41:40 PM;30.167;61.5;0;314.5;1.26;4.03
36304;11/30/17 12:51:40 PM;30.318;61.8;0;247.1;1.26;4.28
36305;11/30/17 01:01:40 PM;29.79;62.8;0;176.9;1.51;3.78
36306;11/30/17 01:11:40 PM;29.365;63.2;0;189.5;1.51;4.28
36307;11/30/17 01:21:40 PM;29.54;64.1;0;202.2;1.01;5.29
36308;11/30/17 01:31:40 PM;29.34;64.9;0;282.2;1.26;5.29
36309;11/30/17 01:41:40 PM;29.09;65.8;0;179.7;2.27;5.79
36310;11/30/17 01:51:40 PM;29.29;65.6;0;278;1.26;5.79
36311;11/30/17 02:01:40 PM;28.791;66.3;0;200.8;1.76;4.53
36312;11/30/17 02:11:40 PM;28.667;67.4;0;183.9;1.76;6.3
36313;11/30/17 02:21:40 PM;29.815;67.4;0;205;1.76;5.79
36314;11/30/17 02:31:40 PM;29.991;64.9;0;188.1;1.51;5.04
36315;11/30/17 02:41:40 PM;29.665;64.8;0;199.4;1.51;4.78
36316;11/30/17 02:51:40 PM;30.167;65;0;202.2;1.76;5.04
36317;11/30/17 03:01:40 PM;29.765;65;0;202.2;1.76;5.29
36318;11/30/17 03:11:40 PM;29.615;65.7;0;186.7;1.51;4.78
36319;11/30/17 03:21:40 PM;28.419;67;0;181.1;2.27;6.8
36320;11/30/17 03:31:40 PM;27.776;68.6;0;172.7;2.01;7.05
36321;11/30/17 03:41:40 PM;27.284;71;0;188.1;2.52;7.55
36322;11/30/17 03:51:40 PM;26.842;72.6;0;178.3;2.77;6.55
36323;11/30/17 04:01:40 PM;26.965;73.6;0;183.9;2.52;6.04
36324;11/30/17 04:11:40 PM;27.161;72.8;0;169.9;1.26;4.28
36325;11/30/17 04:21:40 PM;26.842;73.9;0;181.1;2.27;5.29
36326;11/30/17 04:31:40 PM;26.646;74.6;0;189.5;2.27;5.04
36327;11/30/17 04:41:40 PM;26.842;75.3;0;198;1.51;5.04
36328;11/30/17 04:51:40 PM;26.867;75;0;192.3;1.51;5.29
36329;11/30/17 05:01:40 PM;26.378;75;0;193.7;1.76;6.04
36330;11/30/17 05:11:40 PM;26.426;75.8;0;189.5;2.01;5.29
36331;11/30/17 05:21:40 PM;25.72;76.7;0;179.7;2.77;6.55
36332;11/30/17 05:31:40 PM;25.72;77.9;0;190.9;2.27;5.79
36333;11/30/17 05:41:40 PM;25.647;78.1;0;178.3;1.51;5.29
36334;11/30/17 05:51:40 PM;25.21;78.9;0;186.7;2.52;5.54
36335;11/30/17 06:01:40 PM;24.871;80.3;0;189.5;2.52;5.54
36336;11/30/17 06:11:40 PM;24.726;81.2;0;181.1;2.52;6.55
36337;11/30/17 06:21:40 PM;24.653;81.6;0;188.1;2.52;5.54
36338;11/30/17 06:31:40 PM;24.944;81.6;0;193.7;1.51;5.79
36339;11/30/17 06:41:40 PM;25.186;80.6;0;210.6;1.76;5.79
36340;11/30/17 06:51:40 PM;25.113;77.6;0;195.1;1.26;4.03
36341;11/30/17 07:01:40 PM;25.016;76.8;0;169.9;1.51;5.54
36342;11/30/17 07:11:40 PM;24.581;76.5;0;141.8;1.51;3.78
36343;11/30/17 07:21:40 PM;24.339;77.1;0;205;1.76;5.29
36344;11/30/17 07:31:40 PM;24.05;77.7;0;183.9;1.76;7.05
36345;11/30/17 07:41:40 PM;24.002;78.1;0;205;2.27;6.8
36346;11/30/17 07:51:40 PM;23.761;78.3;0;209.2;2.27;8.06
36347;11/30/17 08:01:40 PM;23.641;79.3;0;212;2.27;6.3
36348;11/30/17 08:11:40 PM;23.4;79.8;0;213.4;2.01;5.54
36349;11/30/17 08:21:40 PM;23.328;80;0;162.9;1.26;4.78
36350;11/30/17 08:31:40 PM;23.136;80.1;0;200.8;1.26;4.28
36351;11/30/17 08:41:40 PM;23.04;80.7;0;212;1.26;4.53
36352;11/30/17 08:51:40 PM;23.088;80.8;0;165.7;1.26;3.78
36353;11/30/17 09:01:40 PM;23.16;80.7;0;186.7;1.26;3.78
36354;11/30/17 09:11:40 PM;23.088;80.4;0;207.8;1.26;3.78
36355;11/30/17 09:21:40 PM;22.968;80.3;0;226;0.5;3.02
36356;11/30/17 09:31:40 PM;23.064;80.5;0;186.7;1.01;3.78
36357;11/30/17 09:41:40 PM;22.776;80.6;0;203.6;1.26;4.78
36358;11/30/17 09:51:40 PM;22.657;81;0;202.2;1.26;3.78
36359;11/30/17 10:01:40 PM;22.705;81.7;0;202.2;1.51;4.78
36360;11/30/17 10:11:40 PM;22.489;82.2;0;205;2.01;5.54
36361;11/30/17 10:21:40 PM;22.633;82.5;0;209.2;1.01;4.03
36362;11/30/17 10:31:40 PM;22.633;82.3;0;190.9;1.01;3.53
36363;11/30/17 10:41:40 PM;22.633;82.5;0;205;1.26;4.53
36364;11/30/17 10:51:40 PM;22.513;82.7;0;181.1;1.51;5.04
36365;11/30/17 11:01:40 PM;22.417;82.7;0;164.3;0.76;4.03
36366;11/30/17 11:11:40 PM;22.441;82.8;0;183.9;0.5;2.52
36367;11/30/17 11:21:40 PM;22.058;82.9;0;206.4;1.51;5.04
