N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
341;01/23/16 10:40:00 AM;30.167;70.5;0;355.2;-888.88;-888.88
342;01/23/16 10:50:00 AM;31.331;71.2;0;8.4;-888.88;-888.88
343;01/23/16 11:00:00 AM;31.128;69.3;0;355.2;-888.88;-888.88
344;01/23/16 11:10:00 AM;31.74;68.3;0;14;-888.88;-888.88
345;01/23/16 11:20:00 AM;31.001;67.1;0;338.3;-888.88;-888.88
346;01/23/16 11:30:00 AM;31.331;67.4;0;314.5;-888.88;-888.88
347;01/23/16 11:40:00 AM;30.192;68.2;0;57.6;-888.88;-888.88
348;01/23/16 11:50:00 AM;30.748;68.7;0;35.1;-888.88;-888.88
349;01/23/16 12:00:00 PM;31.052;67.6;0;39.3;-888.88;-888.88
350;01/23/16 12:10:00 PM;31.765;66.1;0;44.9;-888.88;-888.88
351;01/23/16 12:20:00 PM;31.459;65.3;0;53.3;-888.88;-888.88
352;01/23/16 12:30:00 PM;30.824;65;0;29.5;-888.88;-888.88
353;01/23/16 12:40:00 PM;30.672;66.8;0;51.9;-888.88;-888.88
354;01/23/16 12:50:00 PM;31.001;67.4;0;348.2;-888.88;-888.88
355;01/23/16 01:00:00 PM;30.824;68.4;0;19.7;-888.88;-888.88
356;01/23/16 01:10:00 PM;30.444;69.4;0;335.5;-888.88;-888.88
357;01/23/16 01:20:00 PM;30.142;71.1;0;47.7;-888.88;-888.88
358;01/23/16 01:30:00 PM;30.545;71.3;0;28.1;-888.88;-888.88
359;01/23/16 01:40:00 PM;30.874;70.5;0;9.8;-888.88;-888.88
360;01/23/16 01:50:00 PM;31.944;68.6;0;39.3;-888.88;-888.88
361;01/23/16 02:00:00 PM;32.381;67.2;0;44.9;-888.88;-888.88
362;01/23/16 02:10:00 PM;31.996;66.3;0;355.2;-888.88;-888.88
363;01/23/16 02:20:00 PM;31.996;66.3;0;130.6;-888.88;-888.88
364;01/23/16 02:30:00 PM;31.433;66.6;0;40.7;-888.88;-888.88
365;01/23/16 02:40:00 PM;31.714;67.3;0;132;-888.88;-888.88
366;01/23/16 02:50:00 PM;31.459;66.8;0;110.9;-888.88;-888.88
367;01/23/16 03:00:00 PM;32.742;66.5;0;39.3;-888.88;-888.88
368;01/23/16 03:10:00 PM;32.381;64.5;0;140.4;-888.88;-888.88
369;01/23/16 03:20:00 PM;31.816;63.4;0;344;-888.88;-888.88
370;01/23/16 03:30:00 PM;31.765;63;0;40.7;-888.88;-888.88
371;01/23/16 03:40:00 PM;31.612;62.6;0;320.1;-888.88;-888.88
372;01/23/16 03:50:00 PM;31.51;62.8;0;321.5;-888.88;-888.88
373;01/23/16 04:00:00 PM;31.433;62.6;0;15.4;-888.88;-888.88
374;01/23/16 04:10:00 PM;31.331;62.7;0;19.7;-888.88;-888.88
375;01/23/16 04:20:00 PM;31.128;63.8;0;56.2;-888.88;-888.88
376;01/23/16 04:30:00 PM;31.255;63.9;0;80;-888.88;-888.88
377;01/23/16 04:40:00 PM;30.976;64;0;175.5;-888.88;-888.88
378;01/23/16 04:50:00 PM;30.773;65.5;0;134.8;-888.88;-888.88
379;01/23/16 05:00:00 PM;30.672;66.1;0;139;-888.88;-888.88
380;01/23/16 05:10:00 PM;30.495;66.4;0;133.4;-888.88;-888.88
381;01/23/16 05:20:00 PM;30.318;67.1;0;113.7;-888.88;-888.88
382;01/23/16 05:30:00 PM;30.318;67.9;0;147.4;-888.88;-888.88
383;01/23/16 05:40:00 PM;30.016;68.7;0;123.5;-888.88;-888.88
384;01/23/16 05:50:00 PM;29.84;70.2;0;167.1;-888.88;-888.88
385;01/23/16 06:00:00 PM;29.74;71.1;0;190.9;-888.88;-888.88
386;01/23/16 06:10:00 PM;29.59;71.6;0;182.5;-888.88;-888.88
387;01/23/16 06:20:00 PM;29.49;72.1;0;223.2;-888.88;-888.88
388;01/23/16 06:30:00 PM;29.365;72.8;0;210.6;-888.88;-888.88
389;01/23/16 06:40:00 PM;29.165;73.2;0;203.6;-888.88;-888.88
390;01/23/16 06:50:00 PM;29.065;73.6;0;207.8;-888.88;-888.88
391;01/23/16 07:00:00 PM;29.015;73.8;0;200.8;-888.88;-888.88
392;01/23/16 07:10:00 PM;28.99;74.1;0;193.7;-888.88;-888.88
393;01/23/16 07:20:00 PM;28.99;74.2;0;199.4;-888.88;-888.88
394;01/23/16 07:30:00 PM;29.065;74;0;203.6;-888.88;-888.88
395;01/23/16 07:40:00 PM;29.19;73.7;0;181.1;-888.88;-888.88
396;01/23/16 07:50:00 PM;29.04;73.6;0;144.6;-888.88;-888.88
397;01/23/16 08:00:00 PM;29.015;74;0;117.9;-888.88;-888.88
398;01/23/16 08:10:00 PM;28.965;74.3;0;141.8;-888.88;-888.88
399;01/23/16 08:20:00 PM;28.791;74.4;0;212;-888.88;-888.88
400;01/23/16 08:30:00 PM;28.568;74.9;0;219;-888.88;-888.88
401;01/23/16 08:40:00 PM;28.468;75.3;0;150.2;-888.88;-888.88
402;01/23/16 08:50:00 PM;28.32;75.2;0;124.9;-888.88;-888.88
403;01/23/16 09:00:00 PM;28.221;75.2;0;130.6;-888.88;-888.88
404;01/23/16 09:10:00 PM;28.023;75.1;0;157.2;-888.88;-888.88
405;01/23/16 09:20:00 PM;27.801;75.8;0;143.2;-888.88;-888.88
406;01/23/16 09:30:00 PM;27.653;76.6;0;115.1;-888.88;-888.88
407;01/23/16 09:40:00 PM;27.505;77;0;126.4;-888.88;-888.88
408;01/23/16 09:50:00 PM;27.382;77.1;0;137.6;-888.88;-888.88
409;01/23/16 10:00:00 PM;27.235;77.4;0;139;-888.88;-888.88
410;01/23/16 10:10:00 PM;27.186;78;0;157.2;-888.88;-888.88
411;01/23/16 10:20:00 PM;27.087;78.2;0;136.2;-888.88;-888.88
412;01/23/16 10:30:00 PM;27.014;78.2;0;127.8;-888.88;-888.88
413;01/23/16 10:40:00 PM;26.965;78.2;0;119.3;-888.88;-888.88
414;01/23/16 10:50:00 PM;26.818;78.2;0;153;-888.88;-888.88
415;01/23/16 11:00:00 PM;26.769;78.9;0;193.7;-888.88;-888.88
416;01/23/16 11:10:00 PM;26.646;79.3;0;181.1;-888.88;-888.88
417;01/23/16 11:20:00 PM;26.598;80;0;206.4;-888.88;-888.88
418;01/23/16 11:30:00 PM;26.549;80.6;0;178.3;-888.88;-888.88
419;01/23/16 11:40:00 PM;26.451;81;0;297.6;-888.88;-888.88
420;01/23/16 11:50:00 PM;26.353;81.4;0;196.5;-888.88;-888.88
421;01/24/16 12:00:00 AM;26.353;81.8;0;167.1;-888.88;-888.88
422;01/24/16 12:10:00 AM;26.28;82;0;146;-888.88;-888.88
423;01/24/16 12:20:00 AM;26.28;82.3;0;133.4;-888.88;-888.88
424;01/24/16 12:30:00 AM;26.304;82.1;0;113.7;-888.88;-888.88
425;01/24/16 12:40:00 AM;26.426;81.1;0;123.5;-888.88;-888.88
426;01/24/16 12:50:00 AM;26.402;79.6;0;137.6;-888.88;-888.88
427;01/24/16 01:00:00 AM;26.378;79;0;123.5;-888.88;-888.88
428;01/24/16 01:10:00 AM;26.353;79;0;116.5;-888.88;-888.88
429;01/24/16 01:20:00 AM;26.353;79.1;0;108.1;-888.88;-888.88
430;01/24/16 01:30:00 AM;26.426;78.9;0;116.5;-888.88;-888.88
431;01/24/16 01:40:00 AM;26.426;78.6;0;105.3;-888.88;-888.88
432;01/24/16 01:50:00 AM;26.451;78.2;0;122.1;-888.88;-888.88
433;01/24/16 02:00:00 AM;26.402;78.1;0;99.7;-888.88;-888.88
434;01/24/16 02:10:00 AM;26.451;78.3;0;174.1;-888.88;-888.88
435;01/24/16 02:20:00 AM;26.475;78;0;234.5;-888.88;-888.88
436;01/24/16 02:30:00 AM;26.304;77.7;0;231.6;-888.88;-888.88
437;01/24/16 02:40:00 AM;26.231;77.9;0;283.6;-888.88;-888.88
438;01/24/16 02:50:00 AM;26.28;78.1;0;289.2;-888.88;-888.88
439;01/24/16 03:00:00 AM;26.256;78.5;0;171.3;-888.88;-888.88
440;01/24/16 03:10:00 AM;25.866;79.4;0;228.8;-888.88;-888.88
441;01/24/16 03:20:00 AM;25.817;80.5;0;210.6;-888.88;-888.88
442;01/24/16 03:30:00 AM;25.89;80.9;0;189.5;-888.88;-888.88
443;01/24/16 03:40:00 AM;25.914;81.1;0;139;-888.88;-888.88
444;01/24/16 03:50:00 AM;25.89;81.3;0;174.1;-888.88;-888.88
445;01/24/16 04:00:00 AM;25.695;81.8;0;150.2;-888.88;-888.88
446;01/24/16 04:10:00 AM;25.428;82.8;0;238.7;-888.88;-888.88
447;01/24/16 04:20:00 AM;25.283;84.5;0;272.4;-888.88;-888.88
448;01/24/16 04:30:00 AM;24.968;85.9;0;273.8;-888.88;-888.88
449;01/24/16 04:40:00 AM;24.944;87.4;0;287.8;-888.88;-888.88
450;01/24/16 04:50:00 AM;24.823;87.9;0;318.7;-888.88;-888.88
451;01/24/16 05:00:00 AM;24.823;88.7;0;306.1;-888.88;-888.88
452;01/24/16 05:10:00 AM;24.944;89;0;273.8;-888.88;-888.88
453;01/24/16 05:20:00 AM;25.113;87.8;0;268.1;-888.88;-888.88
454;01/24/16 05:30:00 AM;25.016;86.8;0;279.4;-888.88;-888.88
455;01/24/16 05:40:00 AM;25.065;86.3;0;276.6;-888.88;-888.88
456;01/24/16 05:50:00 AM;25.065;86.2;0;280.8;-888.88;-888.88
457;01/24/16 06:00:00 AM;25.04;86.5;0;275.2;-888.88;-888.88
458;01/24/16 06:10:00 AM;24.968;87.1;0;294.8;-888.88;-888.88
459;01/24/16 06:20:00 AM;24.847;87.8;0;283.6;-888.88;-888.88
460;01/24/16 06:30:00 AM;24.798;88.6;0;185.3;-888.88;-888.88
461;01/24/16 06:40:00 AM;24.653;89.2;0;272.4;-888.88;-888.88
462;01/24/16 06:50:00 AM;24.677;90;0;269.6;-888.88;-888.88
463;01/24/16 07:00:00 AM;24.677;90.8;0;271;-888.88;-888.88
464;01/24/16 07:10:00 AM;24.629;91.4;0;273.8;-888.88;-888.88
465;01/24/16 07:20:00 AM;24.702;91.6;0;254.1;-888.88;-888.88
466;01/24/16 07:30:00 AM;24.726;91.7;0;286.4;-888.88;-888.88
467;01/24/16 07:40:00 AM;24.823;91.7;0;286.4;-888.88;-888.88
468;01/24/16 07:50:00 AM;24.629;91.7;0;280.8;-888.88;-888.88
469;01/24/16 08:00:00 AM;24.774;91.5;0;259.7;-888.88;-888.88
470;01/24/16 08:10:00 AM;24.653;91.3;0;313.1;-888.88;-888.88
471;01/24/16 08:20:00 AM;24.944;91;0;292;-888.88;-888.88
472;01/24/16 08:30:00 AM;25.089;90.6;0;289.2;-888.88;-888.88
473;01/24/16 08:40:00 AM;25.307;89.9;0;293.4;-888.88;-888.88
474;01/24/16 08:50:00 AM;25.744;88.6;0;290.6;-888.88;-888.88
475;01/24/16 09:00:00 AM;25.866;86.7;0;261.1;-888.88;-888.88
476;01/24/16 09:10:00 AM;25.55;85.5;0;315.9;-888.88;-888.88
477;01/24/16 09:20:00 AM;25.72;85.5;0;304.7;-888.88;-888.88
478;01/24/16 09:30:00 AM;25.453;86;0;301.8;-888.88;-888.88
479;01/24/16 09:40:00 AM;25.453;86.6;0;317.3;-888.88;-888.88
480;01/24/16 09:50:00 AM;25.453;87;0;286.4;-888.88;-888.88
481;01/24/16 10:00:00 AM;25.355;87.2;0;301.8;-888.88;-888.88
482;01/24/16 10:10:00 AM;25.428;87.6;0;287.8;-888.88;-888.88
483;01/24/16 10:20:00 AM;25.89;87.6;0;339.7;-888.88;-888.88
484;01/24/16 10:30:00 AM;25.38;87.3;0;297.6;-888.88;-888.88
485;01/24/16 10:40:00 AM;25.623;87.8;0;144.6;-888.88;-888.88
486;01/24/16 10:50:00 AM;25.72;87.8;0;258.3;-888.88;-888.88
487;01/24/16 11:00:00 AM;25.428;88;0;286.4;-888.88;-888.88
488;01/24/16 11:10:00 AM;25.914;88.5;0;346.8;-888.88;-888.88
489;01/24/16 11:20:00 AM;25.914;88.4;0;336.9;-888.88;-888.88
490;01/24/16 11:30:00 AM;25.574;88.2;0;310.3;-888.88;-888.88
491;01/24/16 11:40:00 AM;25.89;89;0;344;-888.88;-888.88
492;01/24/16 11:50:00 AM;25.574;89.7;0;325.7;-888.88;-888.88
493;01/24/16 12:00:00 PM;25.331;90.4;0;332.7;-888.88;-888.88
494;01/24/16 12:10:00 PM;25.793;91.1;0;336.9;-888.88;-888.88
495;01/24/16 12:20:00 PM;27.186;91.3;0;16.8;-888.88;-888.88
496;01/24/16 12:30:00 PM;27.727;90.1;0;355.2;-888.88;-888.88
497;01/24/16 12:40:00 PM;26.061;88.3;0;327.1;-888.88;-888.88
498;01/24/16 12:50:00 PM;25.89;89;0;336.9;-888.88;-888.88
499;01/24/16 01:00:00 PM;26.207;89.8;0;346.8;-888.88;-888.88
500;01/24/16 01:10:00 PM;26.695;89.3;0;338.3;-888.88;-888.88
501;01/24/16 01:20:00 PM;26.793;88.2;0;345.4;-888.88;-888.88
502;01/24/16 01:30:00 PM;26.329;87.1;0;349.6;-888.88;-888.88
503;01/24/16 01:40:00 PM;25.89;88;0;336.9;-888.88;-888.88
504;01/24/16 01:50:00 PM;25.744;89.3;0;341.2;-888.88;-888.88
505;01/24/16 02:00:00 PM;26.671;89.9;0;325.7;-888.88;-888.88
506;01/24/16 02:10:00 PM;27.628;89.1;0;335.5;-888.88;-888.88
507;01/24/16 02:20:00 PM;27.677;87.2;0;342.6;-888.88;-888.88
508;01/24/16 02:30:00 PM;28.27;85.4;0;313.1;-888.88;-888.88
509;01/24/16 02:40:00 PM;28.816;83.5;0;205;-888.88;-888.88
510;01/24/16 02:50:00 PM;27.702;81.9;0;91.3;-888.88;-888.88
511;01/24/16 03:00:00 PM;27.751;83.1;0;51.9;-888.88;-888.88
512;01/24/16 03:10:00 PM;28.097;83.1;0;334.1;-888.88;-888.88
513;01/24/16 03:20:00 PM;27.949;82.4;0;338.3;-888.88;-888.88
514;01/24/16 03:30:00 PM;27.431;82.5;0;54.8;-888.88;-888.88
515;01/24/16 03:40:00 PM;27.776;83.4;0;29.5;-888.88;-888.88
516;01/24/16 03:50:00 PM;27.407;83.2;0;53.3;-888.88;-888.88
517;01/24/16 04:00:00 PM;27.431;83.4;0;57.6;-888.88;-888.88
518;01/24/16 04:10:00 PM;27.235;83.1;0;157.2;-888.88;-888.88
519;01/24/16 04:20:00 PM;27.284;82.8;0;61.8;-888.88;-888.88
520;01/24/16 04:30:00 PM;27.284;82.8;0;198;-888.88;-888.88
521;01/24/16 04:40:00 PM;26.5;83.2;0;207.8;-888.88;-888.88
522;01/24/16 04:50:00 PM;26.109;85.3;0.2;164.3;-888.88;-888.88
523;01/24/16 05:00:00 PM;25.623;87.3;0;189.5;-888.88;-888.88
524;01/24/16 05:10:00 PM;25.501;89.2;0.2;178.3;-888.88;-888.88
525;01/24/16 05:20:00 PM;25.355;90.5;0.2;252.7;-888.88;-888.88
526;01/24/16 05:30:00 PM;25.477;91.2;0;230.2;-888.88;-888.88
527;01/24/16 05:40:00 PM;25.501;91.3;0;217.6;-888.88;-888.88
528;01/24/16 05:50:00 PM;25.501;91.3;0;188.1;-888.88;-888.88
529;01/24/16 06:00:00 PM;25.647;91.3;0;140.4;-888.88;-888.88
530;01/24/16 06:10:00 PM;25.307;91.5;0.41;144.6;-888.88;-888.88
531;01/24/16 06:20:00 PM;24.919;92.1;0.41;188.1;-888.88;-888.88
532;01/24/16 06:30:00 PM;24.75;92.8;0.2;185.3;-888.88;-888.88
533;01/24/16 06:40:00 PM;24.774;93.4;0;181.1;-888.88;-888.88
534;01/24/16 06:50:00 PM;24.75;93.7;0;179.7;-888.88;-888.88
535;01/24/16 07:00:00 PM;24.798;94;0;175.5;-888.88;-888.88
536;01/24/16 07:10:00 PM;24.823;94.3;0;160;-888.88;-888.88
537;01/24/16 07:20:00 PM;24.944;94.6;0;178.3;-888.88;-888.88
538;01/24/16 07:30:00 PM;25.04;94.6;0;172.7;-888.88;-888.88
539;01/24/16 07:40:00 PM;25.186;94.6;0;181.1;-888.88;-888.88
540;01/24/16 07:50:00 PM;25.234;94.6;0;190.9;-888.88;-888.88
541;01/24/16 08:00:00 PM;25.234;94.4;0;158.6;-888.88;-888.88
542;01/24/16 08:10:00 PM;25.38;94.1;0;153;-888.88;-888.88
543;01/24/16 08:20:00 PM;25.355;93.8;0;162.9;-888.88;-888.88
544;01/24/16 08:30:00 PM;25.283;93.5;0;169.9;-888.88;-888.88
545;01/24/16 08:40:00 PM;25.234;93.4;0.2;172.7;-888.88;-888.88
546;01/24/16 08:50:00 PM;25.258;93.5;0;171.3;-888.88;-888.88
547;01/24/16 09:00:00 PM;25.331;93.4;0.2;186.7;-888.88;-888.88
548;01/24/16 09:10:00 PM;25.38;93.1;0;181.1;-888.88;-888.88
549;01/24/16 09:20:00 PM;25.331;92.8;0;171.3;-888.88;-888.88
550;01/24/16 09:30:00 PM;25.258;92.7;0;185.3;-888.88;-888.88
551;01/24/16 09:40:00 PM;25.162;92.8;0;185.3;-888.88;-888.88
552;01/24/16 09:50:00 PM;25.113;93;0;171.3;-888.88;-888.88
553;01/24/16 10:00:00 PM;25.089;93.2;0;176.9;-888.88;-888.88
554;01/24/16 10:10:00 PM;25.04;93.3;0;175.5;-888.88;-888.88
555;01/24/16 10:20:00 PM;25.065;93.6;0;176.9;-888.88;-888.88
556;01/24/16 10:30:00 PM;24.944;93.9;0;179.7;-888.88;-888.88
557;01/24/16 10:40:00 PM;24.847;94.2;0;179.7;-888.88;-888.88
558;01/24/16 10:50:00 PM;24.798;94.5;0;185.3;-888.88;-888.88
559;01/24/16 11:00:00 PM;24.677;94.7;0;193.7;-888.88;-888.88
560;01/24/16 11:10:00 PM;24.677;94.9;0;198;-888.88;-888.88
561;01/24/16 11:20:00 PM;24.702;95.1;0;195.1;-888.88;-888.88
562;01/24/16 11:30:00 PM;24.726;95.1;0;203.6;-888.88;-888.88
563;01/24/16 11:40:00 PM;24.798;95.2;0;200.8;-888.88;-888.88
564;01/24/16 11:50:00 PM;24.75;95.1;0;207.8;-888.88;-888.88
565;01/25/16 12:00:00 AM;24.702;95;0;219;-888.88;-888.88
566;01/25/16 12:10:00 AM;24.629;94.9;0;206.4;-888.88;-888.88
567;01/25/16 12:20:00 AM;24.629;94.8;0;174.1;-888.88;-888.88
568;01/25/16 12:30:00 AM;24.629;94.6;0;103.9;-888.88;-888.88
569;01/25/16 12:40:00 AM;24.581;94.3;0;210.6;-888.88;-888.88
570;01/25/16 12:50:00 AM;24.653;94.1;0;209.2;-888.88;-888.88
571;01/25/16 01:00:00 AM;24.677;93.9;0;199.4;-888.88;-888.88
572;01/25/16 01:10:00 AM;24.75;93.7;0;213.4;-888.88;-888.88
573;01/25/16 01:20:00 AM;24.75;93.6;0;178.3;-888.88;-888.88
574;01/25/16 01:30:00 AM;24.823;93.5;0;179.7;-888.88;-888.88
575;01/25/16 01:40:00 AM;24.847;93.3;0;98.3;-888.88;-888.88
576;01/25/16 01:50:00 AM;24.847;93;0;176.9;-888.88;-888.88
577;01/25/16 02:00:00 AM;24.847;92.6;0;186.7;-888.88;-888.88
578;01/25/16 02:10:00 AM;24.774;92.4;0;141.8;-888.88;-888.88
579;01/25/16 02:20:00 AM;24.774;92.4;0;120.7;-888.88;-888.88
580;01/25/16 02:30:00 AM;24.798;92.3;0.2;129.2;-888.88;-888.88
581;01/25/16 02:40:00 AM;24.871;91.9;0;130.6;-888.88;-888.88
582;01/25/16 02:50:00 AM;24.944;91.4;0;127.8;-888.88;-888.88
583;01/25/16 03:00:00 AM;24.968;91;0;109.5;-888.88;-888.88
584;01/25/16 03:10:00 AM;24.823;90.9;0;279.4;-888.88;-888.88
585;01/25/16 03:20:00 AM;24.823;91;0;282.2;-888.88;-888.88
586;01/25/16 03:30:00 AM;24.823;90.9;0;296.2;-888.88;-888.88
587;01/25/16 03:40:00 AM;24.823;90.8;0;304.7;-888.88;-888.88
588;01/25/16 03:50:00 AM;24.774;90.7;0;294.8;-888.88;-888.88
589;01/25/16 04:00:00 AM;24.726;90.9;0;279.4;-888.88;-888.88
590;01/25/16 04:10:00 AM;24.702;90.9;0;289.2;-888.88;-888.88
591;01/25/16 04:20:00 AM;24.605;91.1;0;276.6;-888.88;-888.88
592;01/25/16 04:30:00 AM;24.532;91.4;0;276.6;-888.88;-888.88
593;01/25/16 04:40:00 AM;24.484;91.6;0;279.4;-888.88;-888.88
594;01/25/16 04:50:00 AM;24.436;91.9;0;294.8;-888.88;-888.88
595;01/25/16 05:00:00 AM;24.339;92.2;0;293.4;-888.88;-888.88
596;01/25/16 05:10:00 AM;24.05;92.6;0.79;303.2;-888.88;-888.88
597;01/25/16 05:20:00 AM;23.665;93.2;1.19;285;-888.88;-888.88
598;01/25/16 05:30:00 AM;23.521;94.2;0.41;306.1;-888.88;-888.88
599;01/25/16 05:40:00 AM;23.448;94.8;0.41;317.3;-888.88;-888.88
600;01/25/16 05:50:00 AM;23.352;95.4;0.41;307.5;-888.88;-888.88
601;01/25/16 06:00:00 AM;23.256;96;0.61;299;-888.88;-888.88
602;01/25/16 06:10:00 AM;23.232;96.5;2.01;282.2;-888.88;-888.88
603;01/25/16 06:20:00 AM;23.28;96.8;2.79;109.5;-888.88;-888.88
604;01/25/16 06:30:00 AM;23.088;96.9;2.21;171.3;-888.88;-888.88
605;01/25/16 06:40:00 AM;23.088;97.1;5.21;181.1;-888.88;-888.88
606;01/25/16 06:50:00 AM;23.136;97.3;5.41;171.3;-888.88;-888.88
607;01/25/16 07:00:00 AM;23.208;97.4;3.61;155.8;-888.88;-888.88
608;01/25/16 07:10:00 AM;23.208;97.6;3.61;171.3;-888.88;-888.88
609;01/25/16 07:20:00 AM;23.232;97.7;2.39;193.7;-888.88;-888.88
610;01/25/16 07:30:00 AM;23.256;97.9;3.99;185.3;-888.88;-888.88
611;01/25/16 07:40:00 AM;23.28;98;3.2;182.5;-888.88;-888.88
612;01/25/16 07:50:00 AM;23.208;98.1;4.6;181.1;-888.88;-888.88
613;01/25/16 08:00:00 AM;23.304;98.3;2.21;179.7;-888.88;-888.88
614;01/25/16 08:10:00 AM;23.4;98.4;2.39;139;-888.88;-888.88
615;01/25/16 08:20:00 AM;23.304;98.4;2.01;105.3;-888.88;-888.88
616;01/25/16 08:30:00 AM;23.04;98.5;1.6;183.9;-888.88;-888.88
617;01/25/16 08:40:00 AM;23.016;98.6;1.19;183.9;-888.88;-888.88
618;01/25/16 08:50:00 AM;23.184;98.7;0.99;175.5;-888.88;-888.88
619;01/25/16 09:00:00 AM;23.16;98.7;0.79;183.9;-888.88;-888.88
620;01/25/16 09:10:00 AM;23.28;98.7;0.2;172.7;-888.88;-888.88
621;01/25/16 09:20:00 AM;23.304;98.8;0.41;185.3;-888.88;-888.88
622;01/25/16 09:30:00 AM;23.328;98.9;0.2;179.7;-888.88;-888.88
623;01/25/16 09:40:00 AM;23.352;99;0.2;190.9;-888.88;-888.88
624;01/25/16 09:50:00 AM;23.497;99;0.41;185.3;-888.88;-888.88
625;01/25/16 10:00:00 AM;23.472;99;0.2;189.5;-888.88;-888.88
626;01/25/16 10:10:00 AM;23.4;99;0;183.9;-888.88;-888.88
627;01/25/16 10:20:00 AM;23.521;99;0.2;185.3;-888.88;-888.88
628;01/25/16 10:30:00 AM;23.641;98.9;0;188.1;-888.88;-888.88
629;01/25/16 10:40:00 AM;23.617;98.9;0.41;181.1;-888.88;-888.88
630;01/25/16 10:50:00 AM;23.737;98.8;0.41;195.1;-888.88;-888.88
631;01/25/16 11:00:00 AM;23.857;98.8;0.41;185.3;-888.88;-888.88
632;01/25/16 11:10:00 AM;23.978;98.8;0.41;190.9;-888.88;-888.88
633;01/25/16 11:20:00 AM;24.098;98.7;0.2;188.1;-888.88;-888.88
634;01/25/16 11:30:00 AM;24.146;98.7;0.2;161.5;-888.88;-888.88
635;01/25/16 11:40:00 AM;24.219;98.7;0;189.5;-888.88;-888.88
636;01/25/16 11:50:00 AM;24.315;98.7;0.2;181.1;-888.88;-888.88
637;01/25/16 12:00:00 PM;24.532;98.6;0.2;178.3;-888.88;-888.88
638;01/25/16 12:10:00 PM;24.823;98.6;0.41;192.3;-888.88;-888.88
639;01/25/16 12:20:00 PM;24.75;98.5;0.79;182.5;-888.88;-888.88
640;01/25/16 12:30:00 PM;24.871;98.3;0.2;192.3;-888.88;-888.88
641;01/25/16 12:40:00 PM;24.944;98.1;0.41;192.3;-888.88;-888.88
642;01/25/16 12:50:00 PM;25.186;97.7;0.2;189.5;-888.88;-888.88
643;01/25/16 01:00:00 PM;25.21;97.2;0;183.9;-888.88;-888.88
644;01/25/16 01:10:00 PM;25.453;96.7;0;196.5;-888.88;-888.88
645;01/25/16 01:20:00 PM;25.623;96;0;199.4;-888.88;-888.88
646;01/25/16 01:30:00 PM;25.574;95.3;0;206.4;-888.88;-888.88
647;01/25/16 01:40:00 PM;25.501;94.6;0;190.9;-888.88;-888.88
648;01/25/16 01:50:00 PM;25.623;94.1;0;172.7;-888.88;-888.88
649;01/25/16 02:00:00 PM;25.72;93.6;0;165.7;-888.88;-888.88
650;01/25/16 02:10:00 PM;25.89;92.9;0;150.2;-888.88;-888.88
651;01/25/16 02:20:00 PM;26.085;92.1;0;147.4;-888.88;-888.88
652;01/25/16 02:30:00 PM;26.256;91.3;0;162.9;-888.88;-888.88
653;01/25/16 02:40:00 PM;26.622;90.1;0;190.9;-888.88;-888.88
654;01/25/16 02:50:00 PM;27.186;88.8;0;176.9;-888.88;-888.88
655;01/25/16 03:00:00 PM;27.161;87.6;0;172.7;-888.88;-888.88
656;01/25/16 03:10:00 PM;26.769;86.7;0;205;-888.88;-888.88
657;01/25/16 03:20:00 PM;26.646;86.6;0;188.1;-888.88;-888.88
658;01/25/16 03:30:00 PM;26.524;87.3;0;96.9;-888.88;-888.88
659;01/25/16 03:40:00 PM;26.72;88;0;122.1;-888.88;-888.88
660;01/25/16 03:50:00 PM;26.622;87.9;0;153;-888.88;-888.88
661;01/25/16 04:00:00 PM;26.426;87.6;0;134.8;-888.88;-888.88
662;01/25/16 04:10:00 PM;26.207;87.5;0;95.5;-888.88;-888.88
663;01/25/16 04:20:00 PM;26.426;87.7;0;137.6;-888.88;-888.88
664;01/25/16 04:30:00 PM;26.867;87.1;0;108.1;-888.88;-888.88
665;01/25/16 04:40:00 PM;26.842;86.2;0;129.2;-888.88;-888.88
666;01/25/16 04:50:00 PM;27.063;85.6;0;153;-888.88;-888.88
667;01/25/16 05:00:00 PM;27.259;85;0;112.3;-888.88;-888.88
668;01/25/16 05:10:00 PM;27.382;84.2;0;153;-888.88;-888.88
669;01/25/16 05:20:00 PM;27.382;83.7;0;143.2;-888.88;-888.88
670;01/25/16 05:30:00 PM;27.038;83.9;0;202.2;-888.88;-888.88
671;01/25/16 05:40:00 PM;26.989;84.9;0;123.5;-888.88;-888.88
672;01/25/16 05:50:00 PM;26.842;85.1;0;249.9;-888.88;-888.88
673;01/25/16 06:00:00 PM;26.867;85.2;0;286.4;-888.88;-888.88
674;01/25/16 06:10:00 PM;26.671;85.4;0;294.8;-888.88;-888.88
675;01/25/16 06:20:00 PM;26.573;85.5;0;278;-888.88;-888.88
676;01/25/16 06:30:00 PM;26.402;85.4;0;255.5;-888.88;-888.88
677;01/25/16 06:40:00 PM;26.378;85.2;0;254.1;-888.88;-888.88
678;01/25/16 06:50:00 PM;26.329;85.1;0;245.7;-888.88;-888.88
679;01/25/16 07:00:00 PM;26.256;85.7;0;263.9;-888.88;-888.88
680;01/25/16 07:10:00 PM;26.28;86.3;0;189.5;-888.88;-888.88
